ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
NAM,Namibia,total,Drinking water,2016,7.26455,171301.35395,Limited service
NAM,Namibia,total,Sanitation,2016,48.63942,1146938.85821,Open defecation
NAM,Namibia,total,Drinking water,2016,5.57673,131501.72099,Surface water
NAM,Namibia,total,Sanitation,2016,5.06206,119365.65254,Unimproved
NAM,Namibia,total,Drinking water,2016,4.2585,100417.3318,Unimproved
PER,Peru,total,Sanitation,2016,32.7748,10135945.12948,Basic service
PER,Peru,total,Drinking water,2016,40.69408,12585065.51832,Basic service
PER,Peru,total,Sanitation,2016,8.70213,2691222.86601,Limited service
PER,Peru,total,Drinking water,2016,0.91677,283521.45277,Limited service
PER,Peru,total,Sanitation,2016,6.91163,2137493.84937,Open defecation
PER,Peru,total,Sanitation,2016,43.0123,13301999.6855,Safely managed service
PER,Peru,total,Drinking water,2016,50.16703,15514674.58056,Safely managed service
PER,Peru,total,Drinking water,2016,2.78415,861027.40974,Surface water
PER,Peru,total,Sanitation,2016,8.59914,2659374.47119,Unimproved
PER,Peru,total,Drinking water,2016,5.43797,1681747.03831,Unimproved
PRY,Paraguay,total,Sanitation,2016,31.26418,2119047.95302,Basic service
PRY,Paraguay,total,Drinking water,2016,35.10761,2379550.7034,Basic service
PRY,Paraguay,total,Sanitation,2016,3.29541,223358.60852,Limited service
PRY,Paraguay,total,Drinking water,2016,0.35786,24255.58851,Limited service
PRY,Paraguay,total,Sanitation,2016,0.6612,44815.38071,Open defecation
PRY,Paraguay,total,Sanitation,2016,57.38294,3889345.63212,Safely managed service
PRY,Paraguay,total,Drinking water,2016,62.99559,4269764.40977,Safely managed service
PRY,Paraguay,total,Drinking water,2016,0,0,Surface water
PRY,Paraguay,total,Sanitation,2016,7.39627,501310.42569,Unimproved
PRY,Paraguay,total,Drinking water,2016,1.53894,104307.29879,Unimproved
RUS,Russian Federation,total,Sanitation,2016,28.44002,41316347.86353,Basic service
RUS,Russian Federation,total,Drinking water,2016,20.88321,30338166.22116,Basic service
RUS,Russian Federation,total,Sanitation,2016,0,0,Limited service
RUS,Russian Federation,total,Drinking water,2016,0.62436,907034.8801,Limited service
RUS,Russian Federation,total,Sanitation,2016,0,0,Open defecation
RUS,Russian Federation,total,Sanitation,2016,59.89685,87015377.26024,Safely managed service
RUS,Russian Federation,total,Drinking water,2016,75.73632,110026225.1449,Safely managed service
RUS,Russian Federation,total,Sanitation,2016,11.66313,16943650.87623,Unimproved
RUS,Russian Federation,total,Drinking water,2016,2.75611,4003949.75529,Unimproved
SRB,Serbia,total,Sanitation,2016,79.16381,7009134.64955,Basic service
SRB,Serbia,total,Drinking water,2016,18.84555,1668578.19237,Basic service
SRB,Serbia,total,Sanitation,2016,0.26615,23564.652,Limited service
SRB,Serbia,total,Drinking water,2016,5.73951,508173.87486,Limited service
SRB,Serbia,total,Sanitation,2016,0.03412,3020.70381,Open defecation
SRB,Serbia,total,Sanitation,2016,18.46798,1635148.20105,Safely managed service
SRB,Serbia,total,Drinking water,2016,74.92168,6633537.7155,Safely managed service
SRB,Serbia,total,Drinking water,2016,0.01764,1562.20049,Surface water
SRB,Serbia,total,Sanitation,2016,2.06794,183094.79316,Unimproved
SRB,Serbia,total,Drinking water,2016,0.47562,42111.01642,Unimproved
SUR,Suriname,total,Sanitation,2016,60.68834,342818.1061,Basic service
SUR,Suriname,total,Drinking water,2016,41.3166,233390.47014,Basic service
SUR,Suriname,total,Sanitation,2016,7.40299,41818.22065,Limited service
SUR,Suriname,total,Drinking water,2016,0.9191,5191.833,Limited service
SUR,Suriname,total,Sanitation,2016,2.71635,15344.18057,Open defecation
SUR,Suriname,total,Sanitation,2016,26.47467,149550.90217,Safely managed service
SUR,Suriname,total,Drinking water,2016,54.87885,310001.31193,Safely managed service
SUR,Suriname,total,Drinking water,2016,1.99905,11292.27294,Surface water
SUR,Suriname,total,Sanitation,2016,2.71766,15351.59051,Unimproved
SUR,Suriname,total,Drinking water,2016,0.8864,5007.112,Unimproved
THA,Thailand,total,Drinking water,2016,99.44567,68588984.07108,At least basic
THA,Thailand,total,Sanitation,2016,72.85263,50247412.55801,Basic service
THA,Thailand,total,Sanitation,2016,2.36463,1630915.83214,Limited service
THA,Thailand,total,Drinking water,2016,0.22361,154224.11468,Limited service
THA,Thailand,total,Sanitation,2016,0,0,Open defecation
THA,Thailand,total,Sanitation,2016,24.6027,16968808.06734,Safely managed service
THA,Thailand,total,Drinking water,2016,0.33072,228104.35911,Surface water
THA,Thailand,total,Sanitation,2016,0.18004,124175.54044,Unimproved
THA,Thailand,total,Drinking water,2016,0,0,Unimproved
TKM,Turkmenistan,total,Sanitation,2016,97.79566,5537553.20038,At least basic
TKM,Turkmenistan,total,Drinking water,2016,6.05314,342751.05698,Basic service
TKM,Turkmenistan,total,Sanitation,2016,1.75482,99364.38543,Limited service
TKM,Turkmenistan,total,Drinking water,2016,0.85314,48308.11548,Limited service
TKM,Turkmenistan,total,Sanitation,2016,0.04763,2697.05271,Open defecation
TKM,Turkmenistan,total,Drinking water,2016,92.28499,5225518.68495,Safely managed service
TKM,Turkmenistan,total,Drinking water,2016,0.65332,36993.13099,Surface water
TKM,Turkmenistan,total,Sanitation,2016,0.40189,22756.44692,Unimproved
TKM,Turkmenistan,total,Drinking water,2016,0.15541,8800.01166,Unimproved
TON,Tonga,total,Sanitation,2016,58.2831,58949.2787,Basic service
TON,Tonga,total,Drinking water,2016,69.10974,69899.66854,Basic service
TON,Tonga,total,Sanitation,2016,3.19414,3230.65229,Limited service
TON,Tonga,total,Drinking water,2016,0.87966,889.71039,Limited service
TON,Tonga,total,Sanitation,2016,0.04452,45.02743,Open defecation
TON,Tonga,total,Sanitation,2016,34.97428,35374.03118,Safely managed service
TON,Tonga,total,Drinking water,2016,29.47623,29813.14245,Safely managed service
TON,Tonga,total,Drinking water,2016,0,0,Surface water
TON,Tonga,total,Sanitation,2016,3.50396,3544.01041,Unimproved
TON,Tonga,total,Drinking water,2016,0.53437,540.47862,Unimproved
TUR,Turkey,total,Drinking water,2016,96.41432,76965493.76285,At least basic
TUR,Turkey,total,Sanitation,2016,21.68409,17309944.406,Basic service
TUR,Turkey,total,Sanitation,2016,0.71935,574241.778,Limited service
TUR,Turkey,total,Drinking water,2016,2.02599,1617304.85717,Limited service
TUR,Turkey,total,Sanitation,2016,0.23344,186346.97899,Open defecation
TUR,Turkey,total,Sanitation,2016,75.3295,60133934.6037,Safely managed service
TUR,Turkey,total,Drinking water,2016,0.20374,162638.54803,Surface water
TUR,Turkey,total,Sanitation,2016,2.03362,1623396.23649,Unimproved
TUR,Turkey,total,Drinking water,2016,1.35595,1082426.36735,Unimproved
TUV,Tuvalu,total,Drinking water,2016,100,11232,At least basic
TUV,Tuvalu,total,Sanitation,2016,77.5341,8708.62965,Basic service
TUV,Tuvalu,total,Sanitation,2016,7.42794,834.30617,Limited service
TUV,Tuvalu,total,Drinking water,2016,0,0,Limited service
TUV,Tuvalu,total,Sanitation,2016,8.88383,997.83216,Open defecation
TUV,Tuvalu,total,Sanitation,2016,6.15413,691.23201,Safely managed service
TUV,Tuvalu,total,Drinking water,2016,0,0,Surface water
TUV,Tuvalu,total,Sanitation,2016,0,0,Unimproved
TUV,Tuvalu,total,Drinking water,2016,0,0,Unimproved
VCT,Saint Vincent and the Grenadines,total,Sanitation,2016,87.18434,95438.08303,At least basic
VCT,Saint Vincent and the Grenadines,total,Drinking water,2016,95.14522,104152.61568,At least basic
VCT,Saint Vincent and the Grenadines,total,Sanitation,2016,2.97527,3256.93574,Limited service
VCT,Saint Vincent and the Grenadines,total,Drinking water,2016,0,0,Limited service
VCT,Saint Vincent and the Grenadines,total,Sanitation,2016,3.35879,3676.76141,Open defecation
VCT,Saint Vincent and the Grenadines,total,Drinking water,2016,0.78469,858.97266,Surface water
VCT,Saint Vincent and the Grenadines,total,Sanitation,2016,6.4816,7095.21602,Unimproved
VCT,Saint Vincent and the Grenadines,total,Drinking water,2016,4.07009,4455.40947,Unimproved
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2016,94.39418,28177840.85892,At least basic
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2016,72.81712,21736818.82691,Basic service
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2016,0,0,Limited service
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2016,0.47434,141597.19007,Limited service
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2016,3.40271,1015752.67696,Open defecation
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2016,22.21581,6631695.44575,Safely managed service
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2016,1.37823,411418.3156,Surface water
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2016,1.56436,466981.05157,Unimproved
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2016,3.75325,1120391.68048,Unimproved
WSM,Samoa,total,Sanitation,2016,48.62426,94593.63733,Basic service
WSM,Samoa,total,Drinking water,2016,45.45553,88429.19038,Basic service
WSM,Samoa,total,Sanitation,2016,2.70355,5259.47972,Limited service
WSM,Samoa,total,Drinking water,2016,6.5123,12669.02354,Limited service
WSM,Samoa,total,Sanitation,2016,0.12757,248.17396,Open defecation
WSM,Samoa,total,Sanitation,2016,47.80464,92999.15082,Safely managed service
WSM,Samoa,total,Drinking water,2016,46.08468,89653.13309,Safely managed service
WSM,Samoa,total,Drinking water,2016,0.24729,481.07926,Surface water
WSM,Samoa,total,Sanitation,2016,0.73998,1439.55817,Unimproved
WSM,Samoa,total,Drinking water,2016,1.7002,3307.57375,Unimproved
ZAF,South Africa,total,Sanitation,2016,74.84762,42070085.71803,At least basic
ZAF,South Africa,total,Drinking water,2016,92.2963,51877576.70619,At least basic
ZAF,South Africa,total,Sanitation,2016,14.91007,8380600.51089,Limited service
ZAF,South Africa,total,Drinking water,2016,2.79806,1572721.70283,Limited service
ZAF,South Africa,total,Sanitation,2016,2.0344,1143489.13398,Open defecation
ZAF,South Africa,total,Drinking water,2016,2.96561,1666902.27723,Surface water
ZAF,South Africa,total,Sanitation,2016,8.20791,4613472.89847,Unimproved
ZAF,South Africa,total,Drinking water,2016,1.94004,1090448.62338,Unimproved
